3.208652297087858596e+00,1.150566905002373241e+00,2.276809695450177529e+00,2.888600522957092132e+00,3.007268110439783815e+00,1.598949187766544322e-01,2.489950394360464503e-01,9.288373434360870373e-01,2.185432102351277661e-01,2.248670947140886667e-01,2.430049770873721898e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
1.356093127106047014e+00,2.862787681671076001e+00,2.996788899732851341e+00,2.464659564990765439e+00,3.011981830353915868e+00,1.228993017768669205e-01,4.362459170665013430e-01,6.462075098450082988e-01,2.715497062781912496e-01,1.646921642953465270e-01,6.247720285284692060e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
3.466781058545117755e+00,1.431427437734385633e+00,3.106063185160456985e+00,1.596138101849971624e+00,3.131203160164340193e+00,1.640182204268336996e-01,3.601823712193069071e-01,6.986337688598193152e-01,2.290526208269577924e-01,1.496922731397187789e-01,1.468846749327128720e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
1.521920851135953434e+00,2.782762530534829803e+00,2.474585216058375003e+00,2.565277190910935090e+00,2.991684337777047009e+00,1.897093286662652756e-01,2.533282413004365741e-01,5.299534937908124688e-01,2.561950718047694142e-01,1.888375569702699097e-01,5.348803831080540389e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
3.472073703498548713e+00,2.718494694417678659e+00,2.177720467295206852e+00,1.745241767916366760e+00,2.714343840209386904e+00,1.868590031707361709e-01,4.235221539478882247e-01,5.384509828763652806e-01,2.092598243507244604e-01,1.224576080396884287e-01,9.468048291178138287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
1.551223689531696870e+00,2.669122992880592626e+00,2.903373500988235101e+00,3.044133692478612652e+00,2.412990886079856789e+00,1.500939541358834728e-01,3.534881604915798142e-02,6.533138762392320942e-01,2.619970043769550561e-01,1.973378968123450927e-01,2.312981142983942459e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
3.164226866143076577e+00,1.789074709375815919e+00,3.131195187870599916e+00,1.303636455477099165e+00,2.932029395345777001e+00,1.979720251902675754e-01,8.551203831869373662e-02,6.681456340667897287e-01,1.980160723037652504e-01,1.244439627394696435e-01,1.127751338756951549e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.891383357706919455e+00,3.084951866411054677e+00,2.993897187729726461e+00,1.363508935946868839e+00,2.392413749977595927e+00,2.423216056871528301e-01,3.607950014388576765e-01,8.276151229919912478e-01,1.670531890302398015e-01,1.139320999655719230e-01,2.169115721352635889e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.102913613324527198e+00,2.664027882496437183e+00,1.582429101348602263e+00,3.094398034479749704e+00,2.792238747957124900e+00,1.806410605602076225e-01,1.854841678499402902e-01,9.419390287744155987e-01,1.693333527025203955e-01,1.547837296438443200e-01,1.350519394572575471e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.120507996628762548e+00,3.042275675657873268e+00,1.624129993237664937e+00,3.046730016087394244e+00,2.326074379509506684e+00,2.074384090309630557e-01,1.589990323910513703e-01,5.461239612968006307e-01,2.573283905422458773e-01,1.971216827318890141e-01,7.245059974707478145e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
1.850130607150360040e+00,3.036578159234625485e+00,2.674189973316597246e+00,2.202410695450068623e+00,2.485138094870904091e+00,1.399116154406241930e-01,2.373419811895395581e-01,5.756098305352777000e-01,2.404889378089908047e-01,2.253553341826033396e-01,6.575096552225603852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.717890428840150197e+00,1.977972371803170759e+00,1.897122471304206082e+00,2.771328409165808360e+00,3.009545325246025804e+00,1.411817772295660411e-01,2.079068760103466584e-01,5.880154732069544643e-01,1.352547918285775252e-01,2.442668217586624335e-01,1.813620272463919644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
3.345766260086137756e+00,3.000493259985177907e+00,2.375077857025365446e+00,1.163893993396194038e+00,2.901914827985787593e+00,2.334374388335321571e-01,1.970441759167432250e-01,9.004044229555517864e-01,1.692322756931213257e-01,1.397527018407820343e-01,9.737200495496714514e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.477303315319159260e+00,3.052213901143769448e+00,3.090617323184082110e+00,2.044103941000467550e+00,1.681244664165711278e+00,1.994070439341141254e-01,2.296133272201944797e-01,5.032177938913034998e-01,2.118468345023424571e-01,1.668580140697653591e-01,1.379838808320767718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.006091109234414915e+00,1.850972700014998473e+00,2.670544757641565070e+00,3.131511506847028059e+00,2.918849547394634314e+00,1.335836887005191487e-01,3.448719553493642676e-01,8.234976231505475308e-01,2.303166161478082952e-01,2.332204445869253129e-01,1.778306144600679262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
3.493790913650401730e+00,2.666742774121693582e+00,2.192415295882518045e+00,1.719482495756222917e+00,2.725270170707780437e+00,1.661782377628458762e-01,3.094296229866440595e-01,6.598137892241597857e-01,1.424915519924970231e-01,1.772735521760104849e-01,5.142630993510000775e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
2.616762291589310507e+00,2.347874089727753688e+00,2.532283294414029662e+00,2.140085684229061425e+00,2.800754648489241383e+00,2.079501149713386954e-01,3.634521273626787896e-01,8.611896841818115211e-01,2.647752641936939044e-01,1.617326723124644650e-01,1.091032080772343614e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994798299999999927e+03,1.320003099999999904e+03
