-500.000	-123.349
-534.638	-21.959
-456.860	51.730
-363.710	104.671
-258.208	123.349
-151.079	121.595
-44.116	115.388
62.496	104.739
-33.054	-62.135
-33.047	-62.135
-33.041	-62.135
-33.028	-62.136
-33.002	-62.137
-32.949	-62.139
-32.845	-62.143
-32.636	-62.150
-32.217	-62.166
-31.381	-62.196
-29.708	-62.258
-26.362	-62.381
-19.670	-62.626
-6.286	-63.118
20.481	-64.101
74.017	-66.066
181.232	-71.253
289.446	-79.212
399.854	-93.735
500.000	-123.349
